sno,time,x,y,z,qx,qy,qz,qw,id
821212061590,1740868041.4363472,-0.11863590776920319,-0.07491765171289444,0.9249982833862305,-0.0659494698047638,0.09834598004817963,-0.6924800872802734,0.7116531133651733,2
821212061590,1740868041.4465866,-0.11863590776920319,-0.07491765171289444,0.9249982833862305,-0.0659494698047638,0.09834598004817963,-0.6924800872802734,0.7116531133651733,2
821212061590,1740868041.456681,-0.11863590776920319,-0.07491765171289444,0.9249982833862305,-0.0659494698047638,0.09834598004817963,-0.6924800872802734,0.7116531133651733,2
821212061590,1740868041.4667785,-0.11863590776920319,-0.07491765171289444,0.9249982833862305,-0.0659494698047638,0.09834598004817963,-0.6924800872802734,0.7116531133651733,2
821212061590,1740868041.4768767,-0.11863590776920319,-0.07491765171289444,0.9249982833862305,-0.0659494698047638,0.09834598004817963,-0.6924800872802734,0.7116531133651733,2
821212061590,1740868041.4869888,-0.09644016623497009,-0.029215889051556587,0.8977636098861694,-0.04393671080470085,0.10153181850910187,-0.7020335793495178,0.7034983038902283,2
821212061590,1740868041.4970999,-0.09644016623497009,-0.029215889051556587,0.8977636098861694,-0.04393671080470085,0.10153181850910187,-0.7020335793495178,0.7034983038902283,2
821212061590,1740868041.507196,-0.09644016623497009,-0.029215889051556587,0.8977636098861694,-0.04393671080470085,0.10153181850910187,-0.7020335793495178,0.7034983038902283,2
821212061590,1740868041.5173163,-0.09644016623497009,-0.029215889051556587,0.8977636098861694,-0.04393671080470085,0.10153181850910187,-0.7020335793495178,0.7034983038902283,2
821212061590,1740868041.5274234,-0.09644016623497009,-0.029215889051556587,0.8977636098861694,-0.04393671080470085,0.10153181850910187,-0.7020335793495178,0.7034983038902283,2
821212061590,1740868041.5375416,-0.09644016623497009,-0.029215889051556587,0.8977636098861694,-0.04393671080470085,0.10153181850910187,-0.7020335793495178,0.7034983038902283,2
821212061590,1740868041.5476625,-0.09644016623497009,-0.029215889051556587,0.8977636098861694,-0.04393671080470085,0.10153181850910187,-0.7020335793495178,0.7034983038902283,2
821212061590,1740868041.7595367,-0.13290880620479584,-0.0302051343023777,0.8777801990509033,-0.01566890999674797,0.1146574318408966,-0.7175052165985107,0.6868728995323181,2
821212061590,1740868041.7697163,-0.13290880620479584,-0.0302051343023777,0.8777801990509033,-0.01566890999674797,0.1146574318408966,-0.7175052165985107,0.6868728995323181,2
821212061590,1740868041.779887,-0.13290880620479584,-0.0302051343023777,0.8777801990509033,-0.01566890999674797,0.1146574318408966,-0.7175052165985107,0.6868728995323181,2
821212061590,1740868041.7900398,-0.13290880620479584,-0.0302051343023777,0.8777801990509033,-0.01566890999674797,0.1146574318408966,-0.7175052165985107,0.6868728995323181,2
