sno,time,x,y,z,qx,qy,qz,qw,id
821212061590,1740868141.9354396,-0.045269887894392014,0.010711941868066788,0.8836017847061157,0.5295981764793396,-0.5259073376655579,-0.5014734864234924,0.437574565410614,2
821212061590,1740868141.9457035,-0.045269887894392014,0.010711941868066788,0.8836017847061157,0.5295981764793396,-0.5259073376655579,-0.5014734864234924,0.437574565410614,2
821212061590,1740868141.9566128,-0.045269887894392014,0.010711941868066788,0.8836017847061157,0.5295981764793396,-0.5259073376655579,-0.5014734864234924,0.437574565410614,2
821212061590,1740868141.9667954,-0.045269887894392014,0.010711941868066788,0.8836017847061157,0.5295981764793396,-0.5259073376655579,-0.5014734864234924,0.437574565410614,2
821212061590,1740868141.9770653,-0.045269887894392014,0.010711941868066788,0.8836017847061157,0.5295981764793396,-0.5259073376655579,-0.5014734864234924,0.437574565410614,2
821212061590,1740868141.9871907,-0.045269887894392014,0.010711941868066788,0.8836017847061157,0.5295981764793396,-0.5259073376655579,-0.5014734864234924,0.437574565410614,2
821212061590,1740868141.9973307,-0.08132214844226837,-0.018715038895606995,0.845937967300415,0.5980914831161499,-0.624709963798523,-0.3917251527309418,0.3139670491218567,2
821212061590,1740868142.0074663,-0.08132214844226837,-0.018715038895606995,0.845937967300415,0.5980914831161499,-0.624709963798523,-0.3917251527309418,0.3139670491218567,2
821212061590,1740868142.0176039,-0.08132214844226837,-0.018715038895606995,0.845937967300415,0.5980914831161499,-0.624709963798523,-0.3917251527309418,0.3139670491218567,2
821212061590,1740868142.0277297,-0.08132214844226837,-0.018715038895606995,0.845937967300415,0.5980914831161499,-0.624709963798523,-0.3917251527309418,0.3139670491218567,2
821212061590,1740868142.0378587,-0.08132214844226837,-0.018715038895606995,0.845937967300415,0.5980914831161499,-0.624709963798523,-0.3917251527309418,0.3139670491218567,2
821212061590,1740868142.047975,-0.11527468264102936,-0.046261679381132126,0.8325915336608887,0.6313294768333435,-0.682953953742981,-0.3069482743740082,0.20194001495838165,2
821212061590,1740868142.0581026,-0.11527468264102936,-0.046261679381132126,0.8325915336608887,0.6313294768333435,-0.682953953742981,-0.3069482743740082,0.20194001495838165,2
821212061590,1740868142.068229,-0.11527468264102936,-0.046261679381132126,0.8325915336608887,0.6313294768333435,-0.682953953742981,-0.3069482743740082,0.20194001495838165,2
821212061590,1740868142.078356,-0.11527468264102936,-0.046261679381132126,0.8325915336608887,0.6313294768333435,-0.682953953742981,-0.3069482743740082,0.20194001495838165,2
821212061590,1740868142.0884874,-0.11527468264102936,-0.046261679381132126,0.8325915336608887,0.6313294768333435,-0.682953953742981,-0.3069482743740082,0.20194001495838165,2
821212061590,1740868142.0986116,-0.13855907320976257,-0.0639633759856224,0.833674967288971,0.6451424360275269,-0.7139889001846313,-0.24543102085590363,0.11736536771059036,2
821212061590,1740868142.1087327,-0.13855907320976257,-0.0639633759856224,0.833674967288971,0.6451424360275269,-0.7139889001846313,-0.24543102085590363,0.11736536771059036,2
821212061590,1740868142.1188607,-0.13855907320976257,-0.0639633759856224,0.833674967288971,0.6451424360275269,-0.7139889001846313,-0.24543102085590363,0.11736536771059036,2
821212061590,1740868142.1289923,-0.13855907320976257,-0.0639633759856224,0.833674967288971,0.6451424360275269,-0.7139889001846313,-0.24543102085590363,0.11736536771059036,2
821212061590,1740868142.139201,-0.13855907320976257,-0.0639633759856224,0.833674967288971,0.6451424360275269,-0.7139889001846313,-0.24543102085590363,0.11736536771059036,2
821212061590,1740868142.1493464,-0.15414565801620483,-0.07290346920490265,0.8394343852996826,0.6498453617095947,-0.7314128875732422,-0.20008507370948792,0.051983654499053955,2
821212061590,1740868142.1595576,-0.15414565801620483,-0.07290346920490265,0.8394343852996826,0.6498453617095947,-0.7314128875732422,-0.20008507370948792,0.051983654499053955,2
821212061590,1740868142.1696827,-0.15414565801620483,-0.07290346920490265,0.8394343852996826,0.6498453617095947,-0.7314128875732422,-0.20008507370948792,0.051983654499053955,2
821212061590,1740868142.1798005,-0.15414565801620483,-0.07290346920490265,0.8394343852996826,0.6498453617095947,-0.7314128875732422,-0.20008507370948792,0.051983654499053955,2
821212061590,1740868142.1899328,-0.15414565801620483,-0.07290346920490265,0.8394343852996826,0.6498453617095947,-0.7314128875732422,-0.20008507370948792,0.051983654499053955,2
821212061590,1740868142.2000926,-0.1637069135904312,-0.07540866732597351,0.8454616069793701,0.6502876877784729,-0.7407093048095703,-0.16790485382080078,0.016844868659973145,2
821212061590,1740868142.2102385,-0.1637069135904312,-0.07540866732597351,0.8454616069793701,0.6502876877784729,-0.7407093048095703,-0.16790485382080078,0.016844868659973145,2
821212061590,1740868142.220367,-0.1637069135904312,-0.07540866732597351,0.8454616069793701,0.6502876877784729,-0.7407093048095703,-0.16790485382080078,0.016844868659973145,2
821212061590,1740868142.2304924,-0.1637069135904312,-0.07540866732597351,0.8454616069793701,0.6502876877784729,-0.7407093048095703,-0.16790485382080078,0.016844868659973145,2
821212061590,1740868142.24064,-0.168928861618042,-0.07431325316429138,0.8496595621109009,0.6516057848930359,-0.7450658679008484,-0.14231891930103302,-0.005666418932378292,2
821212061590,1740868142.2507713,-0.168928861618042,-0.07431325316429138,0.8496595621109009,0.6516057848930359,-0.7450658679008484,-0.14231891930103302,-0.005666418932378292,2
821212061590,1740868142.2609086,-0.168928861618042,-0.07431325316429138,0.8496595621109009,0.6516057848930359,-0.7450658679008484,-0.14231891930103302,-0.005666418932378292,2
821212061590,1740868142.2710278,-0.168928861618042,-0.07431325316429138,0.8496595621109009,0.6516057848930359,-0.7450658679008484,-0.14231891930103302,-0.005666418932378292,2
821212061590,1740868142.281146,-0.168928861618042,-0.07431325316429138,0.8496595621109009,0.6516057848930359,-0.7450658679008484,-0.14231891930103302,-0.005666418932378292,2
821212061590,1740868142.2912776,-0.17094987630844116,-0.07225097715854645,0.8511961698532104,0.6541425585746765,-0.7465915083885193,-0.1201774999499321,-0.016008621081709862,2
821212061590,1740868142.3014157,-0.17094987630844116,-0.07225097715854645,0.8511961698532104,0.6541425585746765,-0.7465915083885193,-0.1201774999499321,-0.016008621081709862,2
821212061590,1740868142.311539,-0.17094987630844116,-0.07225097715854645,0.8511961698532104,0.6541425585746765,-0.7465915083885193,-0.1201774999499321,-0.016008621081709862,2
821212061590,1740868142.3216612,-0.17094987630844116,-0.07225097715854645,0.8511961698532104,0.6541425585746765,-0.7465915083885193,-0.1201774999499321,-0.016008621081709862,2
821212061590,1740868142.3317983,-0.1719544380903244,-0.06947867572307587,0.8503541946411133,0.6597240567207336,-0.7440326809883118,-0.10401391983032227,-0.018998226150870323,2
821212061590,1740868142.3419368,-0.1719544380903244,-0.06947867572307587,0.8503541946411133,0.6597240567207336,-0.7440326809883118,-0.10401391983032227,-0.018998226150870323,2
821212061590,1740868142.3520806,-0.1719544380903244,-0.06947867572307587,0.8503541946411133,0.6597240567207336,-0.7440326809883118,-0.10401391983032227,-0.018998226150870323,2
821212061590,1740868142.362224,-0.1719544380903244,-0.06947867572307587,0.8503541946411133,0.6597240567207336,-0.7440326809883118,-0.10401391983032227,-0.018998226150870323,2
821212061590,1740868142.372348,-0.1719544380903244,-0.06947867572307587,0.8503541946411133,0.6597240567207336,-0.7440326809883118,-0.10401391983032227,-0.018998226150870323,2
821212061590,1740868142.38252,-0.1723150610923767,-0.06680555641651154,0.8482949137687683,0.6667263507843018,-0.7391506433486938,-0.09408911317586899,-0.016724843531847,2
821212061590,1740868142.392745,-0.1723150610923767,-0.06680555641651154,0.8482949137687683,0.6667263507843018,-0.7391506433486938,-0.09408911317586899,-0.016724843531847,2
821212061590,1740868142.40287,-0.1723150610923767,-0.06680555641651154,0.8482949137687683,0.6667263507843018,-0.7391506433486938,-0.09408911317586899,-0.016724843531847,2
821212061590,1740868142.4129956,-0.1723150610923767,-0.06680555641651154,0.8482949137687683,0.6667263507843018,-0.7391506433486938,-0.09408911317586899,-0.016724843531847,2
821212061590,1740868142.423136,-0.1723150610923767,-0.06680555641651154,0.8482949137687683,0.6667263507843018,-0.7391506433486938,-0.09408911317586899,-0.016724843531847,2
821212061590,1740868142.4332736,-0.17234107851982117,-0.06459955871105194,0.846036434173584,0.6740164756774902,-0.7331848740577698,-0.08940482139587402,-0.012193400412797928,2
821212061590,1740868142.4434443,-0.17234107851982117,-0.06459955871105194,0.846036434173584,0.6740164756774902,-0.7331848740577698,-0.08940482139587402,-0.012193400412797928,2
821212061590,1740868142.453581,-0.17234107851982117,-0.06459955871105194,0.846036434173584,0.6740164756774902,-0.7331848740577698,-0.08940482139587402,-0.012193400412797928,2
821212061590,1740868142.4637072,-0.17234107851982117,-0.06459955871105194,0.846036434173584,0.6740164756774902,-0.7331848740577698,-0.08940482139587402,-0.012193400412797928,2
821212061590,1740868142.473837,-0.17236298322677612,-0.06314742565155029,0.8439615368843079,0.6803722381591797,-0.7274719476699829,-0.0885821282863617,-0.005619136616587639,2
821212061590,1740868142.483966,-0.17236298322677612,-0.06314742565155029,0.8439615368843079,0.6803722381591797,-0.7274719476699829,-0.0885821282863617,-0.005619136616587639,2
821212061590,1740868142.4940968,-0.17236298322677612,-0.06314742565155029,0.8439615368843079,0.6803722381591797,-0.7274719476699829,-0.0885821282863617,-0.005619136616587639,2
821212061590,1740868142.5042226,-0.17236298322677612,-0.06314742565155029,0.8439615368843079,0.6803722381591797,-0.7274719476699829,-0.0885821282863617,-0.005619136616587639,2
821212061590,1740868142.5144155,-0.17236298322677612,-0.06314742565155029,0.8439615368843079,0.6803722381591797,-0.7274719476699829,-0.0885821282863617,-0.005619136616587639,2
821212061590,1740868142.5245469,-0.17236298322677612,-0.06314742565155029,0.8439615368843079,0.6803722381591797,-0.7274719476699829,-0.0885821282863617,-0.005619136616587639,2
821212061590,1740868142.5346844,-0.17236918210983276,-0.0625825822353363,0.8429524898529053,0.6848580241203308,-0.7232130765914917,-0.08905480802059174,-0.0011916477233171463,2
821212061590,1740868142.5448596,-0.17236918210983276,-0.0625825822353363,0.8429524898529053,0.6848580241203308,-0.7232130765914917,-0.08905480802059174,-0.0011916477233171463,2
821212061590,1740868142.554993,-0.17236918210983276,-0.0625825822353363,0.8429524898529053,0.6848580241203308,-0.7232130765914917,-0.08905480802059174,-0.0011916477233171463,2
821212061590,1740868142.5651133,-0.17236918210983276,-0.0625825822353363,0.8429524898529053,0.6848580241203308,-0.7232130765914917,-0.08905480802059174,-0.0011916477233171463,2
821212061590,1740868142.5752428,-0.17236918210983276,-0.0625825822353363,0.8429524898529053,0.6848580241203308,-0.7232130765914917,-0.08905480802059174,-0.0011916477233171463,2
821212061590,1740868142.585367,-0.17254993319511414,-0.062113773077726364,0.8424515724182129,0.6889153718948364,-0.7192806005477905,-0.0895744115114212,0.0027109694201499224,2
821212061590,1740868142.5955014,-0.17254993319511414,-0.062113773077726364,0.8424515724182129,0.6889153718948364,-0.7192806005477905,-0.0895744115114212,0.0027109694201499224,2
821212061590,1740868142.605624,-0.17254993319511414,-0.062113773077726364,0.8424515724182129,0.6889153718948364,-0.7192806005477905,-0.0895744115114212,0.0027109694201499224,2
821212061590,1740868142.615776,-0.17254993319511414,-0.062113773077726364,0.8424515724182129,0.6889153718948364,-0.7192806005477905,-0.0895744115114212,0.0027109694201499224,2
821212061590,1740868142.625908,-0.17254993319511414,-0.062113773077726364,0.8424515724182129,0.6889153718948364,-0.7192806005477905,-0.0895744115114212,0.0027109694201499224,2
